NN	lex_rus	lang	class	lex_nd	erg	gen	dat	PL	first_cons	first_vowel	lex_rus_sem	compound	semantics_KK	semantics_KK_detailed	comm
313	kuznechnyj meh	inh	3	puduχa					p				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
313	kuznechnyj meh	tsez	4	c'iʁo					c'				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
313	kuznechnyj meh	gin	4	č'eʁi					č'				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
313	kuznechnyj meh	bezht	4	pürähägö					p				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
313	kuznechnyj meh	bezht	3	c'oʕa					c'				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
313	kuznechnyj meh	bezhh	3	pürädägi					p				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
313	kuznechnyj meh	gunz	5	palal					p				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
313	kuznechnyj meh	lak	3	purš					p				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
313	kuznechnyj meh	arch	4	pu1ršːəq1at					p				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
313	kuznechnyj meh	rutl	4	kuruk					k				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
313	kuznechnyj meh	tsah	3	k'ɨra					k'				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
313	kuznechnyj meh	tsahg	3	k'ura					k'				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
313	kuznechnyj meh	tsahts	3	k'ɨra					k'				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
313	kuznechnyj meh	kryz	3	xusxusi					x				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
313	kuznechnyj meh	kryz	3	kuskusi					k				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
313	kuznechnyj meh	bud	4	kurug					k				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
313	kuznechnyj meh	hin	4	kuruk					k				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
314	schiptsy dlja uglej	and	5	χuc'u					χ				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
314	schiptsy dlja uglej	cham	3	χic'ʷ					χ				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
314	schiptsy dlja uglej	chamg	3	χizu					χ				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
314	schiptsy dlja uglej	inh	3	kic'u					k				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
314	schiptsy dlja uglej	tsez	3	χoc'u					χ				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
314	schiptsy dlja uglej	gin	3	χoc'u					χ				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
314	schiptsy dlja uglej	bezht	3	χac'o					χ				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
314	schiptsy dlja uglej	bezhh	3	χac'o					χ				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
314	schiptsy dlja uglej	gunz	3	χɵ̃c'ə					χ				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
314	schiptsy dlja uglej	lak	3	qː1ac'a					qː				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
314	schiptsy dlja uglej	arch	3	χac'i					χ				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
314	schiptsy dlja uglej	rutl	4	ɢ1ac'					ɢ				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
314	schiptsy dlja uglej	tsah	4	maše					m				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
314	schiptsy dlja uglej	tsahg	4	mašä					m				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
314	schiptsy dlja uglej	tsahts	4	mašːe					m				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
314	schiptsy dlja uglej	kryz	4	mešě					m				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
314	schiptsy dlja uglej	bud	4	mašə					m				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
314	schiptsy dlja uglej	hin	3	maša					m				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
315	tsep'	and	4	raχːasːi					r				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
315	tsep'	cham	5	χaχã					χ				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
315	tsep'	chamg	5	χaχan					χ				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
315	tsep'	inh	4	raχasi					χ				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
315	tsep'	tsez	4	ʁuʁudi					ʁ				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
315	tsep'	gin	4	reχu					r				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
315	tsep'	bezht	4	raχas					r				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
315	tsep'	bezhh	5	žäč'ö					ž				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
315	tsep'	gunz	4	raχas					r				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
315	tsep'	lak	4	šinzir					š				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
315	tsep'	arch	4	daχːəzi					d				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
315	tsep'	rutl	3	zinǯir					z				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
315	tsep'	tsah	3	zɨnǯɨr					z				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
315	tsep'	tsahg	3	zɨnǯir					z				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
315	tsep'	tsahts	3	zinǯɨr					z				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
315	tsep'	kryz	4	zanǯir					z				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
315	tsep'	bud	4	zinǯer					z				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
315	tsep'	hin	4	zinǯir					z				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
316	kremen'	and	5	č'omu					č'				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
316	kremen'	cham	5	atʷ						a			sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
316	kremen'	chamg	5	atu						a			sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
316	kremen'	inh	3	ʕatu					ʕ				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
316	kremen'	tsez	2	calu					c				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
316	kremen'	gin	NA	NA									sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
316	kremen'	bezht	3	iɬo						i			sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
316	kremen'	bezhh	5	iʟo						i			sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
316	kremen'	gunz	5	ilu						i			sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
316	kremen'	lak	3	nuːč'ʷa					n				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
316	kremen'	arch	3	mač'a č'ele					m		"temnyj kamen'"	1	sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
316	kremen'	rutl	3	čaχmaχad duχul					č		"kresala kamen'"	1	sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
316	kremen'	tsah	4	čaχmaχ					č				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
316	kremen'	tsahg	4	čaχmaχ					č				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
316	kremen'	tsahts	4	čaχmaχ					č				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
316	kremen'	kryz	4	čěχmäχǯi dahar					č		"čěχmäχǯi + kamen'"	1	sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
316	kremen'	kryz	4	čěχmäχ					č				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
316	kremen'	bud	3	čaɢmaɢǯu ɢaje					č		"čaɢmaɢǯu + kamen'"	1	sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
316	kremen'	hin	4	čaχmaʁ					č				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
317	trut	and	5	sːek'u					sː				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
317	trut	cham	3	sek'ʷ					s				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
317	trut	chamg	5	sek'u					s				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
317	trut	inh	3	žok'o					ž				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
317	trut	tsez	3	šok'u					š				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
317	trut	gin	NA	NA									sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
317	trut	bezht	3	sak'o					s				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
317	trut	bezhh	3	sak'o					s				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
317	trut	gunz	3	bodol					b				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
317	trut	lak	3	jaxːʷi					j				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
317	trut	arch	NA	NA									sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
317	trut	rutl	4	c'ɨmes // c'ümes					c'				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
317	trut	tsah	3	c'imis					c'				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
317	trut	tsahg	3	c'imes					c'				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
317	trut	tsahts	3	c'imis					c'				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
317	trut	kryz	4	pɨst					p				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
317	trut	bud	4	qo					q				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
317	trut	hin	4	quː					q				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (a) ploskoe	and	4	qiru					q				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (a) ploskoe	cham	NA	NA									sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (a) ploskoe	chamg	5	χanu					χ				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (a) ploskoe	inh	NA	NA									sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (a) ploskoe	tsez	2	agdori						a			sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (a) ploskoe	gin	2	aknu						a			sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (a) ploskoe	bezht	5	äčün						ä			sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (a) ploskoe	bezhh	5	äčün						ä			sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (a) ploskoe	gunz	NA	NA									sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (a) ploskoe	lak	3	bajlaχːi					b				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (a) ploskoe	arch	4	e1čon						e1			sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (a) ploskoe	rutl	3	jiχal					j				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (a) ploskoe	tsah	3	wɨžena					w				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (a) ploskoe	tsahg	3	wužana					w				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (a) ploskoe	tsahts	3	wužana					w				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (a) ploskoe	kryz	NA	NA									sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (a) ploskoe	bud	NA	NA									sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (a) ploskoe	hin	NA	NA									sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (b) krugloe	and	4	inkʷa						i			sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (b) krugloe	cham	NA	NA									sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (b) krugloe	chamg	3	čarχ					č				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (b) krugloe	inh	NA	NA									sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (b) krugloe	tsez	2	čerχi					č				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (b) krugloe	gin	2	čarχi					č				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (b) krugloe	bezht	4	čäräχ					č				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (b) krugloe	bezhh	4	čärχ					č				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (b) krugloe	gunz	NA	NA									sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (b) krugloe	lak	4	nih					n				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (b) krugloe	arch	4	čarχ					č				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (b) krugloe	rutl	3	čarχ					č				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (b) krugloe	tsah	4	čarχ					č				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (b) krugloe	tsahg	4	čarχ					č				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (b) krugloe	tsahts	4	čarχ					č				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (b) krugloe	kryz	NA	NA									sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (b) krugloe	bud	NA	NA									sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo (b) krugloe	hin	NA	NA									sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo	and	NA	NA									sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo	cham	5	χanʷ					χ				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo	chamg	NA	NA									sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo	inh	5	akit'el						a			sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo	tsez	NA	NA									sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo	gin	NA	NA									sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo	bezht	NA	NA									sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo	bezhh	NA	NA									sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo	gunz	5	ãčun						ã			sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo	lak	NA	NA									sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo	arch	NA	NA									sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo	rutl	NA	NA									sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo	tsah	NA	NA									sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo	tsahg	NA	NA									sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo	tsahts	NA	NA									sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo	kryz	3	χart					χ				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
318	tochilo	bud	3	χort					χ				sredstva material'noj dejatel'nosti	orudija, instrumenty, vspomogatel'nye materialy	
